PERMNO,date,TICKER,sprtrn
11703,20080123,DD,0.021442
11703,20080124,DD,0.010063
11703,20080125,DD,-0.015872
11703,20080128,DD,0.017556
11703,20080129,DD,0.006152
11703,20080130,DD,-0.004764
11703,20080131,DD,0.016772
11703,20080201,DD,0.012238
11703,20080204,DD,-0.010463
11703,20080205,DD,-0.031995
11703,20080206,DD,-0.007624
11703,20080207,DD,0.007886
11703,20080208,DD,-0.004204
11703,20080211,DD,0.005889
11703,20080212,DD,0.007266
11703,20080213,DD,0.013604
11703,20080214,DD,-0.013421
11703,20080215,DD,0.000838
11703,20080219,DD,-0.000896
11703,20080220,DD,0.008341
11703,20080221,DD,-0.012867
11703,20080222,DD,0.007881
11703,20080225,DD,0.013813
11703,20080226,DD,0.006918
11703,20080227,DD,-0.000919
11703,20080228,DD,-0.008942
11703,20080229,DD,-0.027090
11703,20080303,DD,0.000534
11703,20080304,DD,-0.003448
11703,20080305,DD,0.005238
11703,20080306,DD,-0.022014
11703,20080307,DD,-0.008410
11703,20080310,DD,-0.015463
11703,20080311,DD,0.037130
11703,20080312,DD,-0.008996
11703,20080313,DD,0.005127
11703,20080314,DD,-0.020783
11703,20080317,DD,-0.008959
11703,20080318,DD,0.042410
11703,20080319,DD,-0.024287
11703,20080320,DD,0.023944
11703,20080324,DD,0.015321
11703,20080325,DD,0.002304
11703,20080326,DD,-0.008766
11703,20080327,DD,-0.011460
11703,20080328,DD,-0.007950
11703,20080331,DD,0.005687
11703,20080401,DD,0.035896
11703,20080402,DD,-0.001934
11703,20080403,DD,0.001302
11703,20080404,DD,0.000796
11703,20080407,DD,0.001562
11703,20080408,DD,-0.005100
11703,20080409,DD,-0.008092
11703,20080410,DD,0.004474
11703,20080411,DD,-0.020374
11703,20080414,DD,-0.003384
11703,20080415,DD,0.004600
11703,20080416,DD,0.022691
11703,20080417,DD,0.000623
11703,20080418,DD,0.018139
11703,20080421,DD,-0.001554
11703,20080422,DD,-0.008810
11703,20080423,DD,0.002900
11703,20080424,DD,0.006442
11703,20080425,DD,0.006495
11703,20080428,DD,-0.001052
11703,20080429,DD,-0.003889
11703,20080430,DD,-0.003846
11703,20080501,DD,0.017141
11703,20080502,DD,0.003236
11703,20080505,DD,-0.004534
11703,20080506,DD,0.007652
11703,20080507,DD,-0.018114
11703,20080508,DD,0.003669
11703,20080509,DD,-0.006725
11703,20080512,DD,0.011021
11703,20080513,DD,-0.000385
11703,20080514,DD,0.004006
11703,20080515,DD,0.010585
11703,20080516,DD,0.001250
11703,20080519,DD,0.000898
11703,20080520,DD,-0.009274
11703,20080521,DD,-0.016053
11703,20080522,DD,0.002617
11703,20080523,DD,-0.013210
11703,20080527,DD,0.006846
11703,20080528,DD,0.003963
11703,20080529,DD,0.005335
11703,20080530,DD,0.001516
11703,20080602,DD,-0.010504
11703,20080603,DD,-0.005788
11703,20080604,DD,-0.000327
11703,20080605,DD,0.019496
11703,20080606,DD,-0.030889
11703,20080609,DD,0.000794
11703,20080610,DD,-0.002438
11703,20080611,DD,-0.016894
11703,20080612,DD,0.003280
11703,20080613,DD,0.015046
11703,20080616,DD,0.000081
11703,20080617,DD,-0.006771
11703,20080618,DD,-0.009712
11703,20080619,DD,0.003752
11703,20080620,DD,-0.018543
11703,20080623,DD,0.000053
11703,20080624,DD,-0.002815
11703,20080625,DD,0.005843
11703,20080626,DD,-0.029365
11703,20080627,DD,-0.003717
11703,20080630,DD,0.001267
11703,20080701,DD,0.003836
11703,20080702,DD,-0.018204
11703,20080703,DD,0.001094
11703,20080707,DD,-0.008385
11703,20080708,DD,0.017080
11703,20080709,DD,-0.022776
11703,20080710,DD,0.006990
11703,20080711,DD,-0.011090
11703,20080714,DD,-0.009028
11703,20080715,DD,-0.010901
11703,20080716,DD,0.025064
11703,20080717,DD,0.012013
11703,20080718,DD,0.000286
11703,20080721,DD,-0.000539
11703,20080722,DD,0.013492
11703,20080723,DD,0.004064
11703,20080724,DD,-0.023125
11703,20080725,DD,0.004168
11703,20080728,DD,-0.018597
11703,20080729,DD,0.023356
11703,20080730,DD,0.016672
11703,20080731,DD,-0.013144
11703,20080801,DD,-0.005578
11703,20080804,DD,-0.008966
11703,20080805,DD,0.028719
11703,20080806,DD,0.003354
11703,20080807,DD,-0.017934
11703,20080808,DD,0.023893
11703,20080811,DD,0.006943
11703,20080812,DD,-0.012051
11703,20080813,DD,-0.002916
11703,20080814,DD,0.005522
11703,20080815,DD,0.004076
11703,20080818,DD,-0.015098
11703,20080819,DD,-0.009315
11703,20080820,DD,0.006197
11703,20080821,DD,0.002495
11703,20080822,DD,0.011333
11703,20080825,DD,-0.019625
11703,20080826,DD,0.003686
11703,20080827,DD,0.007983
11703,20080828,DD,0.014840
11703,20080829,DD,-0.013724
11703,20080902,DD,-0.004093
11703,20080903,DD,-0.002035
11703,20080904,DD,-0.029922
11703,20080905,DD,0.004431
11703,20080908,DD,0.020510
11703,20080909,DD,-0.034138
11703,20080910,DD,0.006149
11703,20080911,DD,0.013806
11703,20080912,DD,0.002122
11703,20080915,DD,-0.047136
11703,20080916,DD,0.017515
11703,20080917,DD,-0.047133
11703,20080918,DD,0.043342
11703,20080919,DD,0.040257
11703,20080922,DD,-0.038237
11703,20080923,DD,-0.015633
11703,20080924,DD,-0.001978
11703,20080925,DD,0.019656
11703,20080926,DD,0.003167
11703,20080929,DD,-0.087897
11703,20080930,DD,0.054203
11703,20081001,DD,-0.004544
11703,20081002,DD,-0.040291
11703,20081003,DD,-0.013506
11703,20081006,DD,-0.038518
11703,20081007,DD,-0.057395
11703,20081008,DD,-0.011333
11703,20081009,DD,-0.076167
11703,20081010,DD,-0.011759
11703,20081013,DD,0.115800
11703,20081014,DD,-0.005322
11703,20081015,DD,-0.090350
11703,20081016,DD,0.042507
11703,20081017,DD,-0.006213
11703,20081020,DD,0.047685
11703,20081021,DD,-0.030800
11703,20081022,DD,-0.061013
11703,20081023,DD,0.012634
11703,20081024,DD,-0.034511
11703,20081027,DD,-0.031764
11703,20081028,DD,0.107890
11703,20081029,DD,-0.011079
11703,20081030,DD,0.025804
11703,20081031,DD,0.015365
11703,20081103,DD,-0.002529
11703,20081104,DD,0.040826
11703,20081105,DD,-0.052677
11703,20081106,DD,-0.050264
11703,20081107,DD,0.028855
11703,20081110,DD,-0.012653
11703,20081111,DD,-0.022041
11703,20081112,DD,-0.051894
11703,20081113,DD,0.069213
11703,20081114,DD,-0.041699
11703,20081117,DD,-0.025810
11703,20081118,DD,0.009838
11703,20081119,DD,-0.061156
11703,20081120,DD,-0.067123
11703,20081121,DD,0.063248
11703,20081124,DD,0.064723
11703,20081125,DD,0.006551
11703,20081126,DD,0.035328
11703,20081128,DD,0.009643
11703,20081201,DD,-0.089295
11703,20081202,DD,0.039941
11703,20081203,DD,0.025836
11703,20081204,DD,-0.029308
11703,20081205,DD,0.036499
11703,20081208,DD,0.038387
11703,20081209,DD,-0.023118
11703,20081210,DD,0.011894
11703,20081211,DD,-0.028524
11703,20081212,DD,0.007028
11703,20081215,DD,-0.012686
11703,20081216,DD,0.051360
11703,20081217,DD,-0.009593
11703,20081218,DD,-0.021163
11703,20081219,DD,0.002937
11703,20081222,DD,-0.018302
11703,20081223,DD,-0.009717
11703,20081224,DD,0.005781
11703,20081226,DD,0.005356
11703,20081229,DD,-0.003873
11703,20081230,DD,0.024407
11703,20081231,DD,0.014158
11703,20090102,DD,0.031608
11703,20090105,DD,-0.004668
11703,20090106,DD,0.007817
11703,20090107,DD,-0.030010
11703,20090108,DD,0.003397
11703,20090109,DD,-0.021303
11703,20090112,DD,-0.022564
11703,20090113,DD,0.001758
11703,20090114,DD,-0.033460
11703,20090115,DD,0.001329
11703,20090116,DD,0.007562
11703,20090120,DD,-0.052816
11703,20090121,DD,0.043491
11703,20090122,DD,-0.015162
11703,20090123,DD,0.005378
11703,20090126,DD,0.005553
11703,20090127,DD,0.010926
11703,20090128,DD,0.033558
11703,20090129,DD,-0.033120
11703,20090130,DD,-0.022789
11703,20090202,DD,-0.000533
11703,20090203,DD,0.015834
11703,20090204,DD,-0.007489
11703,20090205,DD,0.016366
11703,20090206,DD,0.026896
11703,20090209,DD,0.001485
11703,20090210,DD,-0.049121
11703,20090211,DD,0.007955
11703,20090212,DD,0.001739
11703,20090213,DD,-0.009998
11703,20090217,DD,-0.045559
11703,20090218,DD,-0.000950
11703,20090219,DD,-0.012024
11703,20090220,DD,-0.011413
11703,20090223,DD,-0.034699
11703,20090224,DD,0.040103
11703,20090225,DD,-0.010658
11703,20090226,DD,-0.015780
11703,20090227,DD,-0.023564
11703,20090302,DD,-0.046620
11703,20090303,DD,-0.006407
11703,20090304,DD,0.023753
11703,20090305,DD,-0.042532
11703,20090306,DD,0.001216
11703,20090309,DD,-0.010024
11703,20090310,DD,0.063663
11703,20090311,DD,0.002446
11703,20090312,DD,0.040729
11703,20090313,DD,0.007739
11703,20090316,DD,-0.003516
11703,20090317,DD,0.032140
11703,20090318,DD,0.020858
11703,20090319,DD,-0.012979
11703,20090320,DD,-0.019769
11703,20090323,DD,0.070758
11703,20090324,DD,-0.020415
11703,20090325,DD,0.009626
11703,20090326,DD,0.023320
11703,20090327,DD,-0.020316
11703,20090330,DD,-0.034819
11703,20090331,DD,0.013130
11703,20090401,DD,0.016557
11703,20090402,DD,0.028727
11703,20090403,DD,0.009732
11703,20090406,DD,-0.008332
11703,20090407,DD,-0.023855
11703,20090408,DD,0.011783
11703,20090409,DD,0.038053
11703,20090413,DD,0.002533
11703,20090414,DD,-0.020065
11703,20090415,DD,0.012549
11703,20090416,DD,0.015539
11703,20090417,DD,0.004969
11703,20090420,DD,-0.042790
11703,20090421,DD,0.021252
11703,20090422,DD,-0.007682
11703,20090423,DD,0.009922
11703,20090424,DD,0.016797
11703,20090427,DD,-0.010067
11703,20090428,DD,-0.002740
11703,20090429,DD,0.021610
11703,20090430,DD,-0.000950
11703,20090501,DD,0.005396
11703,20090504,DD,0.033868
11703,20090505,DD,-0.003792
11703,20090506,DD,0.017404
11703,20090507,DD,-0.013202
11703,20090508,DD,0.024069
11703,20090511,DD,-0.021512
11703,20090512,DD,-0.000979
11703,20090513,DD,-0.026895
11703,20090514,DD,0.010352
11703,20090515,DD,-0.011410
11703,20090518,DD,0.030389
11703,20090519,DD,-0.001737
11703,20090520,DD,-0.005131
11703,20090521,DD,-0.016758
11703,20090522,DD,-0.001497
11703,20090526,DD,0.026302
11703,20090527,DD,-0.018971
11703,20090528,DD,0.015419
11703,20090529,DD,0.013575
11703,20090601,DD,0.025818
11703,20090602,DD,0.001983
11703,20090603,DD,-0.013739
11703,20090604,DD,0.011484
11703,20090605,DD,-0.002515
11703,20090608,DD,-0.001011
11703,20090609,DD,0.003503
11703,20090610,DD,-0.003480
11703,20090611,DD,0.006112
11703,20090612,DD,0.001397
11703,20090615,DD,-0.023769
11703,20090616,DD,-0.012720
11703,20090617,DD,-0.001382
11703,20090618,DD,0.008411
11703,20090619,DD,0.003114
11703,20090622,DD,-0.030600
11703,20090623,DD,0.002307
11703,20090624,DD,0.006524
11703,20090625,DD,0.021444
11703,20090626,DD,-0.001478
11703,20090629,DD,0.009065
11703,20090630,DD,-0.008531
11703,20090701,DD,0.004362
11703,20090702,DD,-0.029145
11703,20090706,DD,0.002566
11703,20090707,DD,-0.019684
11703,20090708,DD,-0.001669
11703,20090709,DD,0.003547
11703,20090710,DD,-0.004022
11703,20090713,DD,0.024934
11703,20090714,DD,0.005316
11703,20090715,DD,0.029630
11703,20090716,DD,0.008642
11703,20090717,DD,-0.000383
11703,20090720,DD,0.011432
11703,20090721,DD,0.003627
11703,20090722,DD,-0.000534
11703,20090723,DD,0.023290
11703,20090724,DD,0.003042
11703,20090727,DD,0.002982
11703,20090728,DD,-0.002606
11703,20090729,DD,-0.004563
11703,20090730,DD,0.011896
11703,20090731,DD,0.000740
11703,20090803,DD,0.015342
11703,20090804,DD,0.003012
11703,20090805,DD,-0.002914
11703,20090806,DD,-0.005625
11703,20090807,DD,0.013439
11703,20090810,DD,-0.003345
11703,20090811,DD,-0.012660
11703,20090812,DD,0.011525
11703,20090813,DD,0.006880
11703,20090814,DD,-0.008531
11703,20090817,DD,-0.024261
11703,20090818,DD,0.010146
11703,20090819,DD,0.006861
11703,20090820,DD,0.010949
11703,20090821,DD,0.018623
11703,20090824,DD,-0.000546
11703,20090825,DD,0.002369
11703,20090826,DD,0.000117
11703,20090827,DD,0.002782
11703,20090828,DD,-0.001988
11703,20090831,DD,-0.008076
11703,20090901,DD,-0.022124
11703,20090902,DD,-0.003296
11703,20090903,DD,0.008535
11703,20090904,DD,0.013118
11703,20090908,DD,0.008845
11703,20090909,DD,0.007782
11703,20090910,DD,0.010422
11703,20090911,DD,-0.001350
11703,20090914,DD,0.006339
11703,20090915,DD,0.003135
11703,20090916,DD,0.015324
11703,20090917,DD,-0.003060
11703,20090918,DD,0.002637
11703,20090921,DD,-0.003407
11703,20090922,DD,0.006575
11703,20090923,DD,-0.010068
11703,20090924,DD,-0.009511
11703,20090925,DD,-0.006091
11703,20090928,DD,0.017810
11703,20090929,DD,-0.002230
11703,20090930,DD,-0.003328
11703,20091001,DD,-0.025760
11703,20091002,DD,-0.004506
11703,20091005,DD,0.014875
11703,20091006,DD,0.013705
11703,20091007,DD,0.002712
11703,20091008,DD,0.007470
11703,20091009,DD,0.005641
11703,20091012,DD,0.004386
11703,20091013,DD,-0.002788
11703,20091014,DD,0.017546
11703,20091015,DD,0.004157
11703,20091016,DD,-0.008098
11703,20091019,DD,0.009405
11703,20091020,DD,-0.006239
11703,20091021,DD,-0.008854
11703,20091022,DD,0.010644
11703,20091023,DD,-0.012179
11703,20091026,DD,-0.011717
11703,20091027,DD,-0.003318
11703,20091028,DD,-0.019541
11703,20091029,DD,0.022520
11703,20091030,DD,-0.028065
11703,20091102,DD,0.006456
11703,20091103,DD,0.002426
11703,20091104,DD,0.001043
11703,20091105,DD,0.019236
11703,20091106,DD,0.002503
11703,20091109,DD,0.022239
11703,20091110,DD,-0.000064
11703,20091111,DD,0.005032
11703,20091112,DD,-0.010259
11703,20091113,DD,0.005739
11703,20091116,DD,0.014468
11703,20091117,DD,0.000919
11703,20091118,DD,-0.000468
11703,20091119,DD,-0.013426
11703,20091120,DD,-0.003215
11703,20091123,DD,0.013616
11703,20091124,DD,-0.000533
11703,20091125,DD,0.004504
11703,20091127,DD,-0.017233
11703,20091130,DD,0.003793
11703,20091201,DD,0.012075
11703,20091202,DD,0.000343
11703,20091203,DD,-0.008402
11703,20091204,DD,0.005509
11703,20091207,DD,-0.002468
11703,20091208,DD,-0.010252
11703,20091209,DD,0.003672
11703,20091210,DD,0.005840
11703,20091211,DD,0.003683
11703,20091214,DD,0.006959
11703,20091215,DD,-0.005547
11703,20091216,DD,0.001128
11703,20091217,DD,-0.011811
11703,20091218,DD,0.005830
11703,20091221,DD,0.010504
11703,20091222,DD,0.003564
11703,20091223,DD,0.002299
11703,20091224,DD,0.005256
11703,20091228,DD,0.001154
11703,20091229,DD,-0.001401
11703,20091230,DD,0.000195
11703,20091231,DD,-0.010050
11850,20010202,XOM,-0.017474
11850,20010205,XOM,0.003587
11850,20010206,XOM,-0.001514
11850,20010207,XOM,-0.008408
11850,20010208,XOM,-0.006235
11850,20010209,XOM,-0.013336
11850,20010212,XOM,0.011827
11850,20010213,XOM,-0.008652
11850,20010214,XOM,-0.002184
11850,20010215,XOM,0.008124
11850,20010216,XOM,-0.018905
11850,20010220,XOM,-0.017357
11850,20010221,XOM,-0.018508
11850,20010222,XOM,-0.001952
11850,20010223,XOM,-0.005555
11850,20010226,XOM,0.017490
11850,20010227,XOM,-0.007660
11850,20010228,XOM,-0.014309
11850,20010301,XOM,0.001040
11850,20010302,XOM,-0.005680
11850,20010305,XOM,0.005858
11850,20010306,XOM,0.009981
11850,20010307,XOM,0.006452
11850,20010308,XOM,0.002259
11850,20010309,XOM,-0.024764
11850,20010312,XOM,-0.043181
11850,20010313,XOM,0.014829
11850,20010314,XOM,-0.025842
11850,20010315,XOM,0.005871
11850,20010316,XOM,-0.019624
11850,20010319,XOM,0.017627
11850,20010320,XOM,-0.024077
11850,20010321,XOM,-0.017924
11850,20010322,XOM,-0.004064
11850,20010323,XOM,0.019909
11850,20010326,XOM,0.011282
11850,20010327,XOM,0.025575
11850,20010328,XOM,-0.024430
11850,20010329,XOM,-0.004630
11850,20010330,XOM,0.010784
11850,20010402,XOM,-0.012462
11850,20010403,XOM,-0.034393
11850,20010404,XOM,-0.002901
11850,20010405,XOM,0.043680
11850,20010406,XOM,-0.019984
11850,20010409,XOM,0.008117
11850,20010410,XOM,0.027066
11850,20010411,XOM,-0.002131
11850,20010412,XOM,0.015104
11850,20010416,XOM,-0.003228
11850,20010417,XOM,0.010282
11850,20010418,XOM,0.038890
11850,20010419,XOM,0.012551
11850,20010420,XOM,-0.008551
11850,20010423,XOM,-0.014980
11850,20010424,XOM,-0.012161
11850,20010425,XOM,0.015941
11850,20010426,XOM,0.004696
11850,20010427,XOM,0.015010
11850,20010430,XOM,-0.002865
11850,20010501,XOM,0.013590
11850,20010502,XOM,0.000782
11850,20010503,XOM,-0.014873
11850,20010504,XOM,0.014440
11850,20010507,XOM,-0.002447
11850,20010508,XOM,-0.001828
11850,20010509,XOM,-0.004488
11850,20010510,XOM,-0.000287
11850,20010511,XOM,-0.007577
11850,20010514,XOM,0.002609
11850,20010515,XOM,0.000416
11850,20010516,XOM,0.028453
11850,20010517,XOM,0.002724
11850,20010518,XOM,0.002693
11850,20010521,XOM,0.016154
11850,20010522,XOM,-0.002628
11850,20010523,XOM,-0.015526
11850,20010524,XOM,0.003196
11850,20010525,XOM,-0.011816
11850,20010529,XOM,-0.007794
11850,20010530,XOM,-0.015655
11850,20010531,XOM,0.006202
11850,20010601,XOM,0.003862
11850,20010604,XOM,0.005108
11850,20010605,XOM,0.012990
11850,20010606,XOM,-0.010549
11850,20010607,XOM,0.005457
11850,20010608,XOM,-0.009397
11850,20010611,XOM,-0.008356
11850,20010612,XOM,0.001164
11850,20010613,XOM,-0.011347
11850,20010614,XOM,-0.017502
11850,20010615,XOM,-0.004517
11850,20010618,XOM,-0.004883
11850,20010619,XOM,0.003434
11850,20010620,XOM,0.008709
11850,20010621,XOM,0.011364
11850,20010622,XOM,-0.009450
11850,20010625,XOM,-0.005509
11850,20010626,XOM,-0.001510
11850,20010627,XOM,-0.004676
11850,20010628,XOM,0.012493
11850,20010629,XOM,-0.001452
11850,20010702,XOM,0.010037
11850,20010703,XOM,-0.001827
11850,20010705,XOM,-0.012321
11850,20010706,XOM,-0.023498
11850,20010709,XOM,0.006879
11850,20010710,XOM,-0.014398
11850,20010711,XOM,-0.001134
11850,20010712,XOM,0.023691
11850,20010713,XOM,0.006241
11850,20010716,XOM,-0.010883
11850,20010717,XOM,0.009971
11850,20010718,XOM,-0.005542
11850,20010719,XOM,0.006053
11850,20010720,XOM,-0.003432
11850,20010723,XOM,-0.016369
11850,20010724,XOM,-0.016272
11850,20010725,XOM,0.016080
11850,20010726,XOM,0.010449
11850,20010727,XOM,0.002402
11850,20010730,XOM,-0.001078
11850,20010731,XOM,0.005571
11850,20010801,XOM,0.003880
11850,20010802,XOM,0.003964
11850,20010803,XOM,-0.005243
11850,20010806,XOM,-0.011422
11850,20010807,XOM,0.003265
11850,20010808,XOM,-0.017328
11850,20010809,XOM,-0.000084
11850,20010810,XOM,0.005687
11850,20010813,XOM,0.000949
11850,20010814,XOM,-0.003828
11850,20010815,XOM,-0.007339
11850,20010816,XOM,0.003090
11850,20010817,XOM,-0.016663
11850,20010820,XOM,0.008124
11850,20010821,XOM,-0.012079
11850,20010822,XOM,0.006956
11850,20010823,XOM,-0.002763
11850,20010824,XOM,0.019654
11850,20010827,XOM,-0.004827
11850,20010828,XOM,-0.015010
11850,20010829,XOM,-0.011115
11850,20010830,XOM,-0.017038
11850,20010831,XOM,0.004030
11850,20010904,XOM,-0.000565
11850,20010905,XOM,-0.001059
11850,20010906,XOM,-0.022390
11850,20010907,XOM,-0.018637
11850,20010910,XOM,0.006226
11850,20010917,XOM,-0.049216
11850,20010918,XOM,-0.005805
11850,20010919,XOM,-0.016112
11850,20010920,XOM,-0.031060
11850,20010921,XOM,-0.019034
11850,20010924,XOM,0.038983
11850,20010925,XOM,0.008790
11850,20010926,XOM,-0.005167
11850,20010927,XOM,0.011489
11850,20010928,XOM,0.021922
11850,20011001,XOM,-0.002296
11850,20011002,XOM,0.012306
11850,20011003,XOM,0.019927
11850,20011004,XOM,-0.002471
11850,20011005,XOM,0.001636
11850,20011008,XOM,-0.008344
11850,20011009,XOM,-0.005356
11850,20011010,XOM,0.022938
11850,20011011,XOM,0.015208
11850,20011012,XOM,-0.005267
11850,20011015,XOM,-0.001530
11850,20011016,XOM,0.006936
11850,20011017,XOM,-0.018633
11850,20011018,XOM,-0.007873
11850,20011019,XOM,0.004557
11850,20011022,XOM,0.015296
11850,20011023,XOM,-0.004698
11850,20011024,XOM,0.000387
11850,20011025,XOM,0.013721
11850,20011026,XOM,0.004109
11850,20011029,XOM,-0.023818
11850,20011030,XOM,-0.017166
11850,20011031,XOM,-0.000009
11850,20011101,XOM,0.022948
11850,20011102,XOM,0.002860
11850,20011105,XOM,0.014386
11850,20011106,XOM,0.014526
11850,20011107,XOM,-0.002735
11850,20011108,XOM,0.002456
11850,20011109,XOM,0.001582
11850,20011112,XOM,-0.001767
11850,20011113,XOM,0.018563
11850,20011114,XOM,0.001861
11850,20011115,XOM,0.000903
11850,20011116,XOM,-0.003143
11850,20011119,XOM,0.010899
11850,20011120,XOM,-0.007298
11850,20011121,XOM,-0.004927
11850,20011123,XOM,0.011706
11850,20011126,XOM,0.006155
11850,20011127,XOM,-0.006843
11850,20011128,XOM,-0.018251
11850,20011129,XOM,0.010350
11850,20011130,XOM,-0.000658
11850,20011203,XOM,-0.008381
11850,20011204,XOM,0.013187
11850,20011205,XOM,0.022318
11850,20011206,XOM,-0.002777
11850,20011207,XOM,-0.007531
11850,20011210,XOM,-0.015868
11850,20011211,XOM,-0.002781
11850,20011212,XOM,0.000273
11850,20011213,XOM,-0.015558
11850,20011214,XOM,0.003314
11850,20011217,XOM,0.010035
11850,20011218,XOM,0.007546
11850,20011219,XOM,0.005810
11850,20011220,XOM,-0.008377
11850,20011221,XOM,0.004351
11850,20011224,XOM,-0.000210
11850,20011226,XOM,0.004124
11850,20011227,XOM,0.006752
11850,20011228,XOM,0.003362
11850,20011231,XOM,-0.011145
11850,20020102,XOM,0.005740
11850,20020103,XOM,0.009180
11850,20020104,XOM,0.006213
11850,20020107,XOM,-0.006499
11850,20020108,XOM,-0.003588
11850,20020109,XOM,-0.004799
11850,20020110,XOM,0.001221
11850,20020111,XOM,-0.009468
11850,20020114,XOM,-0.006276
11850,20020115,XOM,0.006834
11850,20020116,XOM,-0.016245
11850,20020117,XOM,0.010030
11850,20020118,XOM,-0.009922
11850,20020122,XOM,-0.007334
11850,20020123,XOM,0.007925
11850,20020124,XOM,0.003519
11850,20020125,XOM,0.000998
11850,20020128,XOM,-0.000194
11850,20020129,XOM,-0.028613
11850,20020130,XOM,0.011748
11850,20020131,XOM,0.014934
11850,20020201,XOM,-0.007078
11850,20020204,XOM,-0.024737
11850,20020205,XOM,-0.004039
11850,20020206,XOM,-0.005972
11850,20020207,XOM,-0.003083
11850,20020208,XOM,0.014859
11850,20020211,XOM,0.014340
11850,20020212,XOM,-0.003993
11850,20020213,XOM,0.009941
11850,20020214,XOM,-0.001815
11850,20020215,XOM,-0.011017
11850,20020219,XOM,-0.018874
11850,20020220,XOM,0.013514
11850,20020221,XOM,-0.015510
11850,20020222,XOM,0.008224
11850,20020225,XOM,0.017975
11850,20020226,XOM,-0.000045
11850,20020227,XOM,0.000460
11850,20020228,XOM,-0.002847
11850,20020301,XOM,0.022634
11850,20020304,XOM,0.019491
11850,20020305,XOM,-0.006673
11850,20020306,XOM,0.014510
11850,20020307,XOM,-0.004498
11850,20020308,XOM,0.005849
11850,20020311,XOM,0.003393
11850,20020312,XOM,-0.002294
11850,20020313,XOM,-0.009858
11850,20020314,XOM,-0.000910
11850,20020315,XOM,0.011379
11850,20020318,XOM,-0.000523
11850,20020319,XOM,0.004067
11850,20020320,XOM,-0.015757
11850,20020321,XOM,0.001511
11850,20020322,XOM,-0.004239
11850,20020325,XOM,-0.014651
11850,20020326,XOM,0.005849
11850,20020327,XOM,0.005349
11850,20020328,XOM,0.002455
11850,20020401,XOM,-0.000741
11850,20020402,XOM,-0.008530
11850,20020403,XOM,-0.009993
11850,20020404,XOM,0.000835
11850,20020405,XOM,-0.003205
11850,20020408,XOM,0.002280
11850,20020409,XOM,-0.006656
11850,20020410,XOM,0.011335
11850,20020411,XOM,-0.023689
11850,20020412,XOM,0.006632
11850,20020415,XOM,-0.007615
11850,20020416,XOM,0.023418
11850,20020417,XOM,-0.002038
11850,20020418,XOM,-0.001421
11850,20020419,XOM,0.000623
11850,20020422,XOM,-0.015411
11850,20020423,XOM,-0.006201
11850,20020424,XOM,-0.007103
11850,20020425,XOM,-0.001519
11850,20020426,XOM,-0.013889
11850,20020429,XOM,-0.010099
11850,20020430,XOM,0.010765
11850,20020501,XOM,0.008859
11850,20020502,XOM,-0.001749
11850,20020503,XOM,-0.010262
11850,20020506,XOM,-0.019340
11850,20020507,XOM,-0.003021
11850,20020508,XOM,0.037504
11850,20020509,XOM,-0.014547
11850,20020510,XOM,-0.016794
11850,20020513,XOM,0.018550
11850,20020514,XOM,0.021144
11850,20020515,XOM,-0.005659
11850,20020516,XOM,0.006562
11850,20020517,XOM,0.007612
11850,20020520,XOM,-0.013293
11850,20020521,XOM,-0.010990
11850,20020522,XOM,0.005686
11850,20020523,XOM,0.010184
11850,20020524,XOM,-0.012087
11850,20020528,XOM,-0.008553
11850,20020529,XOM,-0.006412
11850,20020530,XOM,-0.002810
11850,20020531,XOM,0.002329
11850,20020603,XOM,-0.024795
11850,20020604,XOM,0.000010
11850,20020605,XOM,0.008850
11850,20020606,XOM,-0.019764
11850,20020607,XOM,-0.001574
11850,20020610,XOM,0.003124
11850,20020611,XOM,-0.016629
11850,20020612,XOM,0.006571
11850,20020613,XOM,-0.010488
11850,20020614,XOM,-0.002268
11850,20020617,XOM,0.028691
11850,20020618,XOM,0.000936
11850,20020619,XOM,-0.016536
11850,20020620,XOM,-0.013432
11850,20020621,XOM,-0.017043
11850,20020624,XOM,0.003619
11850,20020625,XOM,-0.016702
11850,20020626,XOM,-0.002674
11850,20020627,XOM,0.017575
11850,20020628,XOM,-0.000838
11850,20020701,XOM,-0.021378
11850,20020702,XOM,-0.021225
11850,20020703,XOM,0.006223
11850,20020705,XOM,0.036730
11850,20020708,XOM,-0.012184
11850,20020709,XOM,-0.024719
11850,20020710,XOM,-0.033962
11850,20020711,XOM,0.007496
11850,20020712,XOM,-0.006448
11850,20020715,XOM,-0.003755
11850,20020716,XOM,-0.018389
11850,20020717,XOM,0.005538
11850,20020718,XOM,-0.027019
11850,20020719,XOM,-0.038341
11850,20020722,XOM,-0.032922
11850,20020723,XOM,-0.027017
11850,20020724,XOM,0.057315
11850,20020725,XOM,-0.005620
11850,20020726,XOM,0.016884
11850,20020729,XOM,0.054078
11850,20020730,XOM,0.004249
11850,20020731,XOM,0.009792
11850,20020801,XOM,-0.029574
11850,20020802,XOM,-0.023082
11850,20020805,XOM,-0.034296
11850,20020806,XOM,0.029919
11850,20020807,XOM,0.020010
11850,20020808,XOM,0.032722
11850,20020809,XOM,0.003512
11850,20020812,XOM,-0.005327
11850,20020813,XOM,-0.021675
11850,20020814,XOM,0.040047
11850,20020815,XOM,0.011559
11850,20020816,XOM,-0.001591
11850,20020819,XOM,0.023633
11850,20020820,XOM,-0.013979
